ind,userId,data,date,type,currentView,item,button
3147,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""532""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""693""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:22.644Z,UPDATE_CODE_move,Checker,Challenge,
7015,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""532""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""693""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:22.647Z,UPDATE_CODE_move,Checker,Challenge,
5816,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""532""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""693""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:22.663Z,UPDATE_CODE_move,Checker,Challenge,
2245,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""532""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""693""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:22.669Z,UPDATE_CODE_move,Checker,Challenge,
6126,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""karel_turn_left"" x=""82"" y=""261""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""457""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""618""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:24.456Z,UPDATE_CODE_move,Checker,Challenge,
1584,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""karel_turn_left"" x=""82"" y=""261""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""457""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""618""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:24.473Z,UPDATE_CODE_move,Checker,Challenge,
3614,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""karel_turn_left"" x=""82"" y=""261""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></next></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""457""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""618""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:24.478Z,UPDATE_CODE_move,Checker,Challenge,
6863,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""432""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""593""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:25.691Z,UPDATE_CODE_move,Checker,Challenge,
2180,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""432""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""593""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:25.710Z,UPDATE_CODE_delete,Checker,Challenge,
9,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""432""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""593""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:25.725Z,UPDATE_CODE_move,Checker,Challenge,
352,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">3</field></shadow></value><statement name=""DO""><block type=""karel_turn_left""></block></statement></block></next></block></next></block></statement><next><block type=""procedures_callnoargsnoreturn""><mutation name=""cycle""></mutation><next><block type=""karel_turn_left""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">5</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""432""><field name=""NAME"">4stone</field><statement name=""STACK""><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""><next><block type=""karel_pickup_stone""></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""593""><field name=""NAME"">cycle</field><statement name=""STACK""><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""><next><block type=""karel_move""><next><block type=""procedures_callnoargsnoreturn""><mutation name=""4stone""></mutation><next><block type=""karel_move""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T01:01:25.729Z,UPDATE_CODE_move,Checker,Challenge,
